subject_id,split_no,hostname,start_time,end_time,runtime_seconds
20802163963645,4,g3060,2026-02-01T09:40:58.372603,2026-02-01T09:41:20.445058,22.07
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
22340848740056,4,g3060,2026-02-01T09:41:20.452400,2026-02-01T09:41:50.063643,29.61
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
23274951412464,4,g3060,2026-02-01T09:41:50.070330,2026-02-01T09:42:20.892461,30.82
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
25242073263098,4,g3060,2026-02-01T09:42:20.899660,2026-02-01T09:42:46.711441,25.81
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
27006137583344,4,g3060,2026-02-01T09:42:46.715431,2026-02-01T09:43:15.295021,28.58
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
28181545952203,4,g3060,2026-02-01T09:43:15.302338,2026-02-01T09:43:39.145576,23.84
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
30390669934425,4,g3060,2026-02-01T09:43:39.150984,2026-02-01T09:43:59.504029,20.35
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
31641093204866,4,g3060,2026-02-01T09:43:59.509295,2026-02-01T09:44:21.934158,22.42
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
33752435803828,4,g3060,2026-02-01T09:44:21.941301,2026-02-01T09:44:50.406784,28.47
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
43717166913394,4,g3060,2026-02-01T09:44:50.411797,2026-02-01T09:45:19.219046,28.81
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
50276292875695,4,g3060,2026-02-01T09:45:19.225358,2026-02-01T09:45:53.483196,34.26
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
76084158638666,4,g3060,2026-02-01T09:45:53.489483,2026-02-01T09:46:26.758791,33.27
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
88701623027519,4,g3060,2026-02-01T09:46:26.764460,2026-02-01T09:46:51.582542,24.82
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
10441917611067,5,g3071,2026-02-01T09:47:28.295734,2026-02-01T09:48:34.504914,66.21
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
12610730367854,5,g3071,2026-02-01T09:48:34.522279,2026-02-01T09:48:59.408290,24.89
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
14938670040464,5,g3071,2026-02-01T09:48:59.412801,2026-02-01T09:49:32.848908,33.44
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
16741868665515,5,g3071,2026-02-01T09:49:32.850644,2026-02-01T09:50:10.568796,37.72
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
17508842326859,5,g3071,2026-02-01T09:50:10.572560,2026-02-01T09:50:40.134127,29.56
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
18859300738112,5,g3071,2026-02-01T09:50:40.136348,2026-02-01T09:51:10.947069,30.81
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
20928443018612,5,g3071,2026-02-01T09:51:10.952125,2026-02-01T09:51:48.913368,37.96
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
22478736382873,5,g3071,2026-02-01T09:51:48.918256,2026-02-01T09:52:25.182307,36.26
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
23281773745711,5,g3071,2026-02-01T09:52:25.186848,2026-02-01T09:52:59.273232,34.09
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
25310981994593,5,g3071,2026-02-01T09:52:59.277902,2026-02-01T09:53:31.159049,31.88
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
27091259602746,5,g3071,2026-02-01T09:53:31.161505,2026-02-01T09:54:04.043509,32.88
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
28597611781685,5,g3071,2026-02-01T09:54:04.063977,2026-02-01T09:54:39.010285,34.95
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
30501682770038,5,g3071,2026-02-01T09:54:39.028093,2026-02-01T09:55:05.187347,26.16
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
32001092620149,5,g3071,2026-02-01T09:55:05.189978,2026-02-01T09:55:40.815762,35.63
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
35918397061286,5,g3071,2026-02-01T09:55:40.820577,2026-02-01T09:56:10.944566,30.12
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
45203724572086,5,g3071,2026-02-01T09:56:10.949530,2026-02-01T09:56:44.907672,33.96
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
57059342504789,5,g3071,2026-02-01T09:56:44.912787,2026-02-01T09:57:12.900518,27.99
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
76811337679033,5,g3071,2026-02-01T09:57:12.902511,2026-02-01T09:57:52.015678,39.11
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
88976336920958,5,g3071,2026-02-01T09:57:52.020364,2026-02-01T09:58:23.737569,31.72
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
11495363861930,6,g3060,2026-02-01T09:58:57.364414,2026-02-01T09:59:50.275052,52.91
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
12672270699804,6,g3060,2026-02-01T09:59:50.290630,2026-02-01T10:00:21.443010,31.15
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
15668000246431,6,g3060,2026-02-01T10:00:21.446362,2026-02-01T10:00:46.661454,25.22
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
16841296268084,6,g3060,2026-02-01T10:00:46.668166,2026-02-01T10:01:08.840066,22.17
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
17641413509638,6,g3060,2026-02-01T10:01:08.859011,2026-02-01T10:01:34.706870,25.85
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
18900019516078,6,g3060,2026-02-01T10:01:34.713214,2026-02-01T10:01:58.167068,23.45
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
21543361887748,6,g3060,2026-02-01T10:01:58.173772,2026-02-01T10:02:23.386582,25.21
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
22513869714470,6,g3060,2026-02-01T10:02:23.391070,2026-02-01T10:02:58.614939,35.22
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
23517767890026,6,g3060,2026-02-01T10:02:58.618711,2026-02-01T10:03:24.484304,25.87
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
25325158121363,6,g3060,2026-02-01T10:03:24.491029,2026-02-01T10:03:50.908075,26.42
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
27148952284995,6,g3060,2026-02-01T10:03:50.914409,2026-02-01T10:04:22.014007,31.10
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
28777808709070,6,g3060,2026-02-01T10:04:22.020479,2026-02-01T10:04:52.846040,30.83
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
30650427919742,6,g3060,2026-02-01T10:04:52.852557,2026-02-01T10:05:16.696081,23.84
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
32187582546363,6,g3060,2026-02-01T10:05:16.704231,2026-02-01T10:05:42.594067,25.89
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
36201305796834,6,g3060,2026-02-01T10:05:42.596438,2026-02-01T10:06:11.198872,28.60
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
45305246589934,6,g3060,2026-02-01T10:06:11.201202,2026-02-01T10:06:37.455978,26.25
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
59243724971828,6,g3060,2026-02-01T10:06:37.460812,2026-02-01T10:07:00.476518,23.02
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
77553978098979,6,g3060,2026-02-01T10:07:00.481665,2026-02-01T10:07:29.223029,28.74
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
89573218664301,6,g3060,2026-02-01T10:07:29.225431,2026-02-01T10:07:54.954709,25.73
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
11793095403620,7,g3071,2026-02-01T10:08:37.511381,2026-02-01T10:09:39.683278,62.17
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
12685165126954,7,g3071,2026-02-01T10:09:39.716541,2026-02-01T10:10:23.386368,43.67
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
15937880385805,7,g3071,2026-02-01T10:10:23.391317,2026-02-01T10:10:57.319065,33.93
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
16886552183776,7,g3071,2026-02-01T10:10:57.322944,2026-02-01T10:11:28.726435,31.40
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
17816672235957,7,g3071,2026-02-01T10:11:28.732935,2026-02-01T10:12:05.512216,36.78
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
19173649379441,7,g3071,2026-02-01T10:12:05.516860,2026-02-01T10:12:37.826459,32.31
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
21761046488110,7,g3071,2026-02-01T10:12:37.830940,2026-02-01T10:13:10.645540,32.81
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
22649012359469,7,g3071,2026-02-01T10:13:10.650036,2026-02-01T10:13:48.029140,37.38
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
23560806231745,7,g3071,2026-02-01T10:13:48.036625,2026-02-01T10:14:27.606451,39.57
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
25549124438619,7,g3071,2026-02-01T10:14:27.610258,2026-02-01T10:15:06.214364,38.60
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
27493821342368,7,g3071,2026-02-01T10:15:06.217864,2026-02-01T10:15:47.072003,40.85
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
28993716581161,7,g3071,2026-02-01T10:15:47.078564,2026-02-01T10:16:24.172956,37.09
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
30718077526767,7,g3071,2026-02-01T10:16:24.176828,2026-02-01T10:17:02.562772,38.39
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
32226512142846,7,g3071,2026-02-01T10:17:02.569297,2026-02-01T10:17:45.334188,42.76
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
36361143111330,7,g3071,2026-02-01T10:17:45.341013,2026-02-01T10:18:17.010308,31.67
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
45379130198598,7,g3071,2026-02-01T10:18:17.029329,2026-02-01T10:18:52.046805,35.02
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
59499886691466,7,g3071,2026-02-01T10:18:52.051400,2026-02-01T10:19:31.192901,39.14
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
78826126469594,7,g3071,2026-02-01T10:19:31.199417,2026-02-01T10:20:04.417018,33.22
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
90024861092544,7,g3071,2026-02-01T10:20:04.420926,2026-02-01T10:20:41.872596,37.45
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
11868547770861,8,g3060,2026-02-01T10:21:06.544020,2026-02-01T10:22:07.176880,60.63
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
13022952193695,8,g3060,2026-02-01T10:22:07.193534,2026-02-01T10:22:33.402082,26.21
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
16058787153001,8,g3060,2026-02-01T10:22:33.407889,2026-02-01T10:22:58.559722,25.15
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
16926185273548,8,g3060,2026-02-01T10:22:58.564654,2026-02-01T10:23:35.795500,37.23
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
17927755785666,8,g3060,2026-02-01T10:23:35.800154,2026-02-01T10:24:02.335328,26.54
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
19216744737641,8,g3060,2026-02-01T10:24:02.340330,2026-02-01T10:24:25.485775,23.15
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
21802600731288,8,g3060,2026-02-01T10:24:25.490608,2026-02-01T10:24:43.973063,18.48
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
22654131857264,8,g3060,2026-02-01T10:24:43.977853,2026-02-01T10:25:23.650437,39.67
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
24081053373989,8,g3060,2026-02-01T10:25:23.652501,2026-02-01T10:25:50.433660,26.78
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
25571147667431,8,g3060,2026-02-01T10:25:50.451086,2026-02-01T10:26:15.517337,25.07
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
27573818526654,8,g3060,2026-02-01T10:26:15.523504,2026-02-01T10:26:38.544069,23.02
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
29164716624643,8,g3060,2026-02-01T10:26:38.559273,2026-02-01T10:27:05.037954,26.48
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
30773833734707,8,g3060,2026-02-01T10:27:05.043509,2026-02-01T10:27:32.809177,27.77
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
32535921321911,8,g3060,2026-02-01T10:27:32.814313,2026-02-01T10:27:58.961897,26.15
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
36377400251983,8,g3060,2026-02-01T10:27:58.967365,2026-02-01T10:28:22.220102,23.25
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
45519297964635,8,g3060,2026-02-01T10:28:22.225058,2026-02-01T10:28:49.142365,26.92
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
59945412009507,8,g3060,2026-02-01T10:28:49.147604,2026-02-01T10:29:13.369097,24.22
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
79138744870647,8,g3060,2026-02-01T10:29:13.374055,2026-02-01T10:29:43.483346,30.11
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
93491128291443,8,g3060,2026-02-01T10:29:43.485748,2026-02-01T10:30:06.750002,23.26
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
11961775761525,9,g3071,2026-02-01T10:30:37.715025,2026-02-01T10:31:49.551293,71.84
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
13215970035309,9,g3071,2026-02-01T10:31:49.574262,2026-02-01T10:32:15.046901,25.47
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
16228664760455,9,g3071,2026-02-01T10:32:15.050997,2026-02-01T10:32:46.325795,31.27
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
17101939938068,9,g3071,2026-02-01T10:32:46.330099,2026-02-01T10:33:15.656987,29.33
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
18178570365313,9,g3071,2026-02-01T10:33:15.663916,2026-02-01T10:33:45.677643,30.01
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
19247185345726,9,g3071,2026-02-01T10:33:45.681713,2026-02-01T10:34:16.682290,31.00
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
21845623478439,9,g3071,2026-02-01T10:34:16.689443,2026-02-01T10:34:40.507817,23.82
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
22734740452340,9,g3071,2026-02-01T10:34:40.514587,2026-02-01T10:35:12.789405,32.27
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
24218688635597,9,g3071,2026-02-01T10:35:12.841505,2026-02-01T10:35:52.380007,39.54
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
25639609314537,9,g3071,2026-02-01T10:35:52.383768,2026-02-01T10:36:19.906344,27.52
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
27688522025372,9,g3071,2026-02-01T10:36:19.914724,2026-02-01T10:36:45.577110,25.66
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
29626022997414,9,g3071,2026-02-01T10:36:45.581534,2026-02-01T10:37:16.266237,30.68
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
30809796368199,9,g3071,2026-02-01T10:37:16.273996,2026-02-01T10:37:45.900815,29.63
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
32767378073475,9,g3071,2026-02-01T10:37:45.905749,2026-02-01T10:38:15.980723,30.07
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
38673156607957,9,g3071,2026-02-01T10:38:15.986955,2026-02-01T10:38:50.329095,34.34
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
46240253759706,9,g3071,2026-02-01T10:38:50.331210,2026-02-01T10:39:24.154503,33.82
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
62146545467058,9,g3071,2026-02-01T10:39:24.156555,2026-02-01T10:39:52.889436,28.73
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
82298679836592,9,g3071,2026-02-01T10:39:52.918888,2026-02-01T10:40:15.343422,22.42
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
99542841613815,9,g3071,2026-02-01T10:40:15.345868,2026-02-01T10:40:44.752152,29.41
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
10064774423088,0,g3063,2026-02-01T22:39:37.865836,2026-02-01T22:40:01.200391,23.33
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
10114964023436,0,g3063,2026-02-01T22:40:01.229513,2026-02-01T22:40:11.047239,9.82
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
10244062723965,0,g3063,2026-02-01T22:40:11.053980,2026-02-01T22:40:22.992606,11.94
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
10398309591377,0,g3063,2026-02-01T22:40:22.999592,2026-02-01T22:40:32.741309,9.74
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
10429562789336,0,g3063,2026-02-01T22:40:32.747126,2026-02-01T22:40:43.892975,11.15
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
10441917611067,0,g3063,2026-02-01T22:40:43.897607,2026-02-01T22:40:57.809842,13.91
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
11495363861930,0,g3063,2026-02-01T22:40:57.816494,2026-02-01T22:41:08.113805,10.30
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
11793095403620,0,g3063,2026-02-01T22:41:08.122796,2026-02-01T22:41:18.474322,10.35
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
11868547770861,0,g3063,2026-02-01T22:41:18.481200,2026-02-01T22:41:31.574949,13.09
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
11961775761525,0,g3063,2026-02-01T22:41:31.605211,2026-02-01T22:41:45.534820,13.93
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
12167198495341,0,g3063,2026-02-01T22:41:45.541197,2026-02-01T22:41:55.766106,10.22
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
12266467217442,0,g3063,2026-02-01T22:41:55.772435,2026-02-01T22:42:06.060261,10.29
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
12295585158434,0,g3063,2026-02-01T22:42:06.067218,2026-02-01T22:42:18.472907,12.41
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
12483336067346,0,g3063,2026-02-01T22:42:18.476447,2026-02-01T22:42:29.072814,10.60
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
12603555538074,0,g3063,2026-02-01T22:42:29.077370,2026-02-01T22:42:40.208838,11.13
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
12610730367854,0,g3063,2026-02-01T22:42:40.213535,2026-02-01T22:42:50.224811,10.01
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
12672270699804,0,g3063,2026-02-01T22:42:50.231496,2026-02-01T22:43:01.410420,11.18
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
12685165126954,0,g3063,2026-02-01T22:43:01.417338,2026-02-01T22:43:13.972029,12.55
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
13022952193695,0,g3063,2026-02-01T22:43:13.978659,2026-02-01T22:43:24.731473,10.75
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
13215970035309,0,g3063,2026-02-01T22:43:24.736085,2026-02-01T22:43:34.839064,10.10
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
13799268563035,0,g3063,2026-02-01T22:43:34.845517,2026-02-01T22:43:45.057259,10.21
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
13982414451514,0,g3063,2026-02-01T22:43:45.061453,2026-02-01T22:43:55.443257,10.38
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
14125911381782,0,g3063,2026-02-01T22:43:55.450420,2026-02-01T22:44:46.692915,51.24
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
14762184019761,0,g3063,2026-02-01T22:44:46.704098,2026-02-01T22:45:02.463494,15.76
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
14922568896202,0,g3063,2026-02-01T22:45:02.470638,2026-02-01T22:45:12.706093,10.24
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
14938670040464,0,g3063,2026-02-01T22:45:12.727535,2026-02-01T22:45:26.901380,14.17
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
15668000246431,0,g3063,2026-02-01T22:45:26.908650,2026-02-01T22:45:36.918180,10.01
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
15937880385805,0,g3063,2026-02-01T22:45:36.926185,2026-02-01T22:45:46.864222,9.94
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
16058787153001,0,g3063,2026-02-01T22:45:46.868974,2026-02-01T22:45:57.045519,10.18
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
16228664760455,0,g3063,2026-02-01T22:45:57.049577,2026-02-01T22:46:07.159922,10.11
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
16339919319697,0,g3063,2026-02-01T22:46:07.163519,2026-02-01T22:46:21.342053,14.18
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
16375427841703,0,g3063,2026-02-01T22:46:21.346010,2026-02-01T22:46:48.869990,27.52
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
16580717943140,0,g3063,2026-02-01T22:46:48.876193,2026-02-01T22:46:58.642166,9.77
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
16596482480503,0,g3063,2026-02-01T22:46:58.646897,2026-02-01T22:47:11.122250,12.48
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
16635154909336,0,g3063,2026-02-01T22:47:11.127332,2026-02-01T22:47:21.705620,10.58
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
16741868665515,0,g3063,2026-02-01T22:47:21.707396,2026-02-01T22:47:36.609270,14.90
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
16841296268084,0,g3063,2026-02-01T22:47:36.614657,2026-02-01T22:47:46.628185,10.01
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
16886552183776,0,g3063,2026-02-01T22:47:46.633225,2026-02-01T22:47:56.579444,9.95
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
16926185273548,0,g3063,2026-02-01T22:47:56.584531,2026-02-01T22:48:10.606054,14.02
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
17101939938068,0,g3063,2026-02-01T22:48:10.610802,2026-02-01T22:48:21.926536,11.32
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
17236206359109,0,g3063,2026-02-01T22:48:21.930923,2026-02-01T22:48:33.249242,11.32
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
17262617574870,0,g3063,2026-02-01T22:48:33.254291,2026-02-01T22:48:43.237431,9.98
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
17393945148956,0,g3063,2026-02-01T22:48:43.242280,2026-02-01T22:48:54.372290,11.13
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
17438703990611,0,g3063,2026-02-01T22:48:54.374845,2026-02-01T22:49:05.163149,10.79
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
17473147525541,0,g3063,2026-02-01T22:49:05.168226,2026-02-01T22:49:15.901897,10.73
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
17508842326859,0,g3063,2026-02-01T22:49:15.906613,2026-02-01T22:49:26.252211,10.35
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
17641413509638,0,g3063,2026-02-01T22:49:26.257108,2026-02-01T22:49:37.968243,11.71
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
17816672235957,0,g3063,2026-02-01T22:49:37.973528,2026-02-01T22:49:48.874875,10.90
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
17927755785666,0,g3063,2026-02-01T22:49:48.879643,2026-02-01T22:49:58.780978,9.90
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
18178570365313,0,g3063,2026-02-01T22:49:58.785683,2026-02-01T22:50:09.033530,10.25
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
18188206483800,0,g3063,2026-02-01T22:50:09.038253,2026-02-01T22:50:38.205489,29.17
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
18197100217970,0,g3063,2026-02-01T22:50:38.210895,2026-02-01T22:50:49.488720,11.28
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
18587545975395,0,g3063,2026-02-01T22:50:49.493777,2026-02-01T22:51:03.900674,14.41
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
18593047283669,0,g3063,2026-02-01T22:51:03.923613,2026-02-01T22:51:15.003940,11.08
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
18656989117944,0,g3063,2026-02-01T22:51:15.006363,2026-02-01T22:51:25.177685,10.17
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
18859300738112,0,g3063,2026-02-01T22:51:25.180586,2026-02-01T22:51:36.144718,10.96
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
18900019516078,0,g3063,2026-02-01T22:51:36.149807,2026-02-01T22:51:47.437593,11.29
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
19173649379441,0,g3063,2026-02-01T22:51:47.442581,2026-02-01T22:52:13.554730,26.11
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
19216744737641,0,g3063,2026-02-01T22:52:13.556627,2026-02-01T22:52:23.568323,10.01
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
19247185345726,0,g3063,2026-02-01T22:52:23.573467,2026-02-01T22:52:33.550182,9.98
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
19515069348763,0,g3063,2026-02-01T22:52:33.555552,2026-02-01T22:52:45.898556,12.34
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
20227712453519,0,g3063,2026-02-01T22:52:45.903828,2026-02-01T22:52:55.840561,9.94
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
20567292369503,0,g3063,2026-02-01T22:52:55.845235,2026-02-01T22:53:06.657668,10.81
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
20753900311247,0,g3063,2026-02-01T22:53:06.662449,2026-02-01T22:53:20.942635,14.28
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
20802163963645,0,g3063,2026-02-01T22:53:20.947846,2026-02-01T22:53:31.192290,10.24
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
20928443018612,0,g3063,2026-02-01T22:53:31.194557,2026-02-01T22:53:59.927503,28.73
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
21543361887748,0,g3063,2026-02-01T22:53:59.932512,2026-02-01T22:54:09.940848,10.01
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
21761046488110,0,g3063,2026-02-01T22:54:09.943070,2026-02-01T22:54:20.106463,10.16
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
21802600731288,0,g3063,2026-02-01T22:54:20.111671,2026-02-01T22:54:30.125809,10.01
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
21845623478439,0,g3063,2026-02-01T22:54:30.127736,2026-02-01T22:54:40.134697,10.01
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
21909463934838,0,g3063,2026-02-01T22:54:40.139902,2026-02-01T22:54:52.607280,12.47
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
21912957831748,0,g3063,2026-02-01T22:54:52.611791,2026-02-01T22:55:05.958115,13.35
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
22029752470512,0,g3063,2026-02-01T22:55:05.965513,2026-02-01T22:55:18.600895,12.64
subject_id,split_no,hostname,start_time,end_time,runtime_seconds
