folder_name,elapsed_s,timestamp
BraTS2021_01720,10.54,2026-06-05T18:23:20
BraTS2021_01721,10.54,2026-06-05T18:23:31
BraTS2021_01722,10.54,2026-06-05T18:23:41
BraTS2021_01724,10.44,2026-06-05T18:23:52
BraTS2021_01725,10.66,2026-06-05T18:24:02
BraTS2021_01726,10.47,2026-06-05T18:24:13
BraTS2021_01727,10.8,2026-06-05T18:24:24
BraTS2021_01728,10.48,2026-06-05T18:24:34
BraTS2021_01729,13.9,2026-06-05T18:24:48
BraTS2021_01731,10.54,2026-06-05T18:24:59
BraTS2021_01732,14.73,2026-06-05T18:25:13
BraTS2021_01733,10.75,2026-06-05T18:25:24
BraTS2021_01735,10.54,2026-06-05T18:25:35
BraTS2021_01736,10.47,2026-06-05T18:25:45
BraTS2021_01737,10.62,2026-06-05T18:25:56
BraTS2021_01738,12.48,2026-06-05T18:26:08
BraTS2021_01742,12.7,2026-06-05T18:26:21
BraTS2021_01743,15.03,2026-06-05T18:26:36
BraTS2021_01744,14.55,2026-06-05T18:26:50
BraTS2021_01745,20.61,2026-06-05T18:27:11
BraTS2021_01746,16.22,2026-06-05T18:27:27
BraTS2021_01747,10.47,2026-06-05T18:27:38
BraTS2021_01748,10.54,2026-06-05T18:27:48
BraTS2021_01749,25.5,2026-06-05T18:28:14
BraTS2021_01750,10.54,2026-06-05T18:28:24
BraTS2021_01752,10.7,2026-06-05T18:28:35
BraTS2021_01754,25.64,2026-06-05T18:29:01
BraTS2021_01755,16.63,2026-06-05T18:29:17
BraTS2021_01774,10.7,2026-06-05T18:29:28
BraTS2021_01776,10.54,2026-06-05T18:29:39
EGD-0004,10.42,2026-06-05T18:29:49
EGD-0008,10.94,2026-06-05T18:30:00
EGD-0011,28.29,2026-06-05T18:30:28
EGD-0020,10.48,2026-06-05T18:30:39
EGD-0022,10.81,2026-06-05T18:30:50
EGD-0024,11.36,2026-06-05T18:31:01
EGD-0026,23.04,2026-06-05T18:31:24
EGD-0029,10.65,2026-06-05T18:31:35
EGD-0033,10.54,2026-06-05T18:31:45
EGD-0050,10.54,2026-06-05T18:31:56
EGD-0053,10.75,2026-06-05T18:32:06
EGD-0055,10.55,2026-06-05T18:32:17
EGD-0057,10.43,2026-06-05T18:32:27
EGD-0058,10.65,2026-06-05T18:32:38
EGD-0062,10.65,2026-06-05T18:32:49
EGD-0066,10.54,2026-06-05T18:32:59
EGD-0068,10.54,2026-06-05T18:33:10
EGD-0072,19.67,2026-06-05T18:33:30
EGD-0074,10.64,2026-06-05T18:33:40
EGD-0078,10.64,2026-06-05T18:33:51
EGD-0081,25.8,2026-06-05T18:34:17
EGD-0083,17.23,2026-06-05T18:34:34
EGD-0086,10.61,2026-06-05T18:34:44
EGD-0088,10.54,2026-06-05T18:34:55
EGD-0090,11.06,2026-06-05T18:35:06
EGD-0094,11.31,2026-06-05T18:35:17
EGD-0101,15.94,2026-06-05T18:35:33
EGD-0106,15.72,2026-06-05T18:35:49
EGD-0107,10.57,2026-06-05T18:36:00
EGD-0109,13.92,2026-06-05T18:36:14
EGD-0110,13.41,2026-06-05T18:36:27
EGD-0111,13.73,2026-06-05T18:36:41
EGD-0118,14.12,2026-06-05T18:36:55
EGD-0121,10.64,2026-06-05T18:37:05
EGD-0122,10.54,2026-06-05T18:37:16
EGD-0123,16.07,2026-06-05T18:37:32
EGD-0126,10.54,2026-06-05T18:37:43
