folder_name,elapsed_s,timestamp
EGD-0586,3.65,2026-06-04T06:24:15
EGD-0587,3.3,2026-06-04T06:24:19
EGD-0589,5.12,2026-06-04T06:24:24
EGD-0593,3.26,2026-06-04T06:24:27
EGD-0596,3.08,2026-06-04T06:24:30
EGD-0601,3.58,2026-06-04T06:24:34
EGD-0602,4.2,2026-06-04T06:24:38
EGD-0605,4.15,2026-06-04T06:24:42
EGD-0606,4.21,2026-06-04T06:24:46
EGD-0608,4.94,2026-06-04T06:24:51
EGD-0621,4.39,2026-06-04T06:24:56
EGD-0622,3.9,2026-06-04T06:25:00
EGD-0626,3.31,2026-06-04T06:25:03
EGD-0627,3.95,2026-06-04T06:25:07
EGD-0631,3.17,2026-06-04T06:25:10
EGD-0633,4.32,2026-06-04T06:25:14
EGD-0636,3.69,2026-06-04T06:25:18
EGD-0647,3.71,2026-06-04T06:25:22
EGD-0648,3.35,2026-06-04T06:25:25
EGD-0655,3.76,2026-06-04T06:25:29
EGD-0656,3.73,2026-06-04T06:25:33
EGD-0659,4.35,2026-06-04T06:25:37
EGD-0664,4.6,2026-06-04T06:25:42
EGD-0665,3.69,2026-06-04T06:25:45
EGD-0668,4.19,2026-06-04T06:25:49
EGD-0669,3.37,2026-06-04T06:25:53
EGD-0677,2.97,2026-06-04T06:25:56
EGD-0687,3.17,2026-06-04T06:25:59
EGD-0688,2.76,2026-06-04T06:26:02
EGD-0689,4.6,2026-06-04T06:26:06
EGD-0698,5.27,2026-06-04T06:26:12
EGD-0700,4.04,2026-06-04T06:26:16
EGD-0703,4.86,2026-06-04T06:26:20
EGD-0705,3.74,2026-06-04T06:26:24
EGD-0710,5.02,2026-06-04T06:26:29
EGD-0720,3.74,2026-06-04T06:26:33
EGD-0728,4.25,2026-06-04T06:26:37
EGD-0729,3.62,2026-06-04T06:26:41
EGD-0730,4.42,2026-06-04T06:26:45
EGD-0737,3.05,2026-06-04T06:26:48
EGD-0738,3.99,2026-06-04T06:26:52
EGD-0739,4.24,2026-06-04T06:26:57
EGD-0742,3.68,2026-06-04T06:27:00
EGD-0744,3.38,2026-06-04T06:27:04
EGD-0754,3.48,2026-06-04T06:27:07
EGD-0757,3.91,2026-06-04T06:27:11
EGD-0758,4.6,2026-06-04T06:27:16
EGD-0764,3.01,2026-06-04T06:27:19
EGD-0765,4.17,2026-06-04T06:27:23
EGD-0771,5.59,2026-06-04T06:27:28
EGD-0773,4.09,2026-06-04T06:27:33
UCSF-PDGM-008,3.58,2026-06-04T06:27:36
UCSF-PDGM-018,3.99,2026-06-04T06:27:40
UCSF-PDGM-031,3.48,2026-06-04T06:27:44
