folder_name,elapsed_s,timestamp
BraTS2021_01499,13.4,2026-06-05T14:35:18
BraTS2021_01500,10.33,2026-06-05T14:35:28
BraTS2021_01501,19.04,2026-06-05T14:35:47
BraTS2021_01502,14.43,2026-06-05T14:36:02
BraTS2021_01503,18.7,2026-06-05T14:36:20
BraTS2021_01504,16.9,2026-06-05T14:36:37
BraTS2021_01505,15.23,2026-06-05T14:36:52
BraTS2021_01506,23.73,2026-06-05T14:37:16
BraTS2021_01507,13.18,2026-06-05T14:37:29
BraTS2021_01508,15.95,2026-06-05T14:37:45
BraTS2021_01510,10.48,2026-06-05T14:37:56
BraTS2021_01511,13.29,2026-06-05T14:38:09
BraTS2021_01512,15.47,2026-06-05T14:38:24
BraTS2021_01513,24.04,2026-06-05T14:38:49
BraTS2021_01514,25.1,2026-06-05T14:39:14
BraTS2021_01515,16.48,2026-06-05T14:39:30
BraTS2021_01517,20.16,2026-06-05T14:39:50
BraTS2021_01518,13.21,2026-06-05T14:40:03
BraTS2021_01520,16.07,2026-06-05T14:40:20
BraTS2021_01521,22.73,2026-06-05T14:40:42
BraTS2021_01522,14.13,2026-06-05T14:40:56
BraTS2021_01523,17.3,2026-06-05T14:41:14
BraTS2021_01524,20.37,2026-06-05T14:41:34
BraTS2021_01526,18.22,2026-06-05T14:41:52
BraTS2021_01527,13.34,2026-06-05T14:42:06
BraTS2021_01528,13.07,2026-06-05T14:42:19
BraTS2021_01529,15.3,2026-06-05T14:42:34
BraTS2021_01531,16.95,2026-06-05T14:42:51
BraTS2021_01532,13.35,2026-06-05T14:43:04
BraTS2021_01533,17.05,2026-06-05T14:43:21
BraTS2021_01534,16.9,2026-06-05T14:43:38
BraTS2021_01535,13.17,2026-06-05T14:43:52
BraTS2021_01536,22.19,2026-06-05T14:44:14
BraTS2021_01663,10.27,2026-06-05T14:44:24
BraTS2021_01664,10.31,2026-06-05T14:44:34
BraTS2021_01665,13.08,2026-06-05T14:44:47
BraTS2021_01666,12.65,2026-06-05T14:45:00
BraTS2021_01679,22.75,2026-06-05T14:45:23
BraTS2021_01690,15.46,2026-06-05T14:45:38
BraTS2021_01694,16.17,2026-06-05T14:45:54
BraTS2021_01701,12.29,2026-06-05T14:46:07
BraTS2021_01718,18.02,2026-06-05T14:46:25
BraTS2021_01720,10.54,2026-06-05T14:46:35
BraTS2021_01721,25.65,2026-06-05T14:47:01
BraTS2021_01722,16.32,2026-06-05T14:47:17
BraTS2021_01724,16.07,2026-06-05T14:47:33
BraTS2021_01725,13.04,2026-06-05T14:47:46
BraTS2021_01726,14.91,2026-06-05T14:48:01
BraTS2021_01727,10.44,2026-06-05T14:48:12
BraTS2021_01728,19.86,2026-06-05T14:48:32
BraTS2021_01729,16.27,2026-06-05T14:48:48
BraTS2021_01731,13.0,2026-06-05T14:49:01
BraTS2021_01732,13.1,2026-06-05T14:49:14
BraTS2021_01733,14.33,2026-06-05T14:49:28
BraTS2021_01735,12.84,2026-06-05T14:49:41
BraTS2021_01736,10.28,2026-06-05T14:49:51
BraTS2021_01737,19.05,2026-06-05T14:50:11
BraTS2021_01738,16.8,2026-06-05T14:50:27
BraTS2021_01742,10.65,2026-06-05T14:50:38
BraTS2021_01743,16.6,2026-06-05T14:50:55
BraTS2021_01744,20.43,2026-06-05T14:51:15
BraTS2021_01745,18.94,2026-06-05T14:51:34
BraTS2021_01746,17.27,2026-06-05T14:51:51
BraTS2021_01747,10.29,2026-06-05T14:52:02
BraTS2021_01748,15.15,2026-06-05T14:52:17
BraTS2021_01749,16.38,2026-06-05T14:52:33
BraTS2021_01750,23.65,2026-06-05T14:52:57
BraTS2021_01752,17.75,2026-06-05T14:53:15
BraTS2021_01754,18.66,2026-06-05T14:53:33
BraTS2021_01755,14.08,2026-06-05T14:53:47
BraTS2021_01774,13.19,2026-06-05T14:54:00
BraTS2021_01776,18.94,2026-06-05T14:54:19
EGD-0004,10.26,2026-06-05T14:54:30
EGD-0008,17.07,2026-06-05T14:54:47
EGD-0011,15.33,2026-06-05T14:55:02
EGD-0020,16.4,2026-06-05T14:55:18
EGD-0022,18.64,2026-06-05T14:55:37
